"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","contributing_genes"
"GO:0009890","negative regulation of biosynthetic process","8/38","359/1871",0.0222841225626741,1.09719982407272,0.294895521220829,0.449076441183553,0.694537055680842,0.683428460346747,"ACIN1/DEDD/ZNF469/GTPBP1/ZMYND8/RARG/GIT1/METTL16",8,"ACIN1;DEDD;ZNF469;GTPBP1;ZMYND8;RARG;GIT1;METTL16"
"GO:0071345","cellular response to cytokine stimulus","3/38","121/1871",0.0247933884297521,1.22074815137016,0.361411614564932,0.450255825836155,0.694537055680842,0.683428460346747,"SOS1/IMPDH2/RARG",3,"SOS1;IMPDH2;RARG"
"GO:0032869","cellular response to insulin stimulus","1/38","29/1871",0.0344827586206897,1.6978221415608,0.545167930319684,0.450967987603831,0.694537055680842,0.683428460346747,"SOS1",1,"SOS1"
"GO:0045580","regulation of T cell differentiation","1/38","29/1871",0.0344827586206897,1.6978221415608,0.545167930319684,0.450967987603831,0.694537055680842,0.683428460346747,"SOS1",1,"SOS1"
"GO:1901989","positive regulation of cell cycle phase transition","1/38","29/1871",0.0344827586206897,1.6978221415608,0.545167930319684,0.450967987603831,0.694537055680842,0.683428460346747,"RAB11A",1,"RAB11A"
"GO:0010256","endomembrane system organization","2/38","75/1871",0.0266666666666667,1.31298245614035,0.398225282470446,0.455160134724463,0.694537055680842,0.683428460346747,"PRX/RAB11A",2,"PRX;RAB11A"
"GO:0032940","secretion by cell","2/38","75/1871",0.0266666666666667,1.31298245614035,0.398225282470446,0.455160134724463,0.694537055680842,0.683428460346747,"GIT1/RAB11A",2,"GIT1;RAB11A"
"GO:0043068","positive regulation of programmed cell death","2/38","75/1871",0.0266666666666667,1.31298245614035,0.398225282470446,0.455160134724463,0.694537055680842,0.683428460346747,"ACIN1/RARG",2,"ACIN1;RARG"
"GO:0022613","ribonucleoprotein complex biogenesis","3/38","122/1871",0.0245901639344262,1.21074201898188,0.346551287063538,0.455746415624388,0.694537055680842,0.683428460346747,"DDX46/METTL16/GEMIN8",3,"DDX46;METTL16;GEMIN8"
"GO:0035295","tube development","3/38","122/1871",0.0245901639344262,1.21074201898188,0.346551287063538,0.455746415624388,0.694537055680842,0.683428460346747,"SOS1/BMPR2/RARG",3,"SOS1;BMPR2;RARG"
"GO:0033036","macromolecule localization","8/38","362/1871",0.0220994475138122,1.08810700785112,0.268689989992165,0.459239449256907,0.694537055680842,0.683428460346747,"LAMTOR4/TOM1L2/FCHSD2/ARF1/TOMM40/ZMYND8/GIT1/RAB11A",8,"LAMTOR4;TOM1L2;FCHSD2;ARF1;TOMM40;ZMYND8;GIT1;RAB11A"
"GO:0009260","ribonucleotide biosynthetic process","1/38","30/1871",0.0333333333333333,1.64122807017544,0.50965657086356,0.462294380910592,0.694537055680842,0.683428460346747,"IMPDH2",1,"IMPDH2"
"GO:0030198","extracellular matrix organization","1/38","30/1871",0.0333333333333333,1.64122807017544,0.50965657086356,0.462294380910592,0.694537055680842,0.683428460346747,"ZNF469",1,"ZNF469"
"GO:0030218","erythrocyte differentiation","1/38","30/1871",0.0333333333333333,1.64122807017544,0.50965657086356,0.462294380910592,0.694537055680842,0.683428460346747,"ACIN1",1,"ACIN1"
"GO:0043062","extracellular structure organization","1/38","30/1871",0.0333333333333333,1.64122807017544,0.50965657086356,0.462294380910592,0.694537055680842,0.683428460346747,"ZNF469",1,"ZNF469"
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","1/38","30/1871",0.0333333333333333,1.64122807017544,0.50965657086356,0.462294380910592,0.694537055680842,0.683428460346747,"S100A4",1,"S100A4"
"GO:0045229","external encapsulating structure organization","1/38","30/1871",0.0333333333333333,1.64122807017544,0.50965657086356,0.462294380910592,0.694537055680842,0.683428460346747,"ZNF469",1,"ZNF469"
"GO:0046390","ribose phosphate biosynthetic process","1/38","30/1871",0.0333333333333333,1.64122807017544,0.50965657086356,0.462294380910592,0.694537055680842,0.683428460346747,"IMPDH2",1,"IMPDH2"
"GO:0050803","regulation of synapse structure or activity","1/38","30/1871",0.0333333333333333,1.64122807017544,0.50965657086356,0.462294380910592,0.694537055680842,0.683428460346747,"ZMYND8",1,"ZMYND8"
"GO:0050807","regulation of synapse organization","1/38","30/1871",0.0333333333333333,1.64122807017544,0.50965657086356,0.462294380910592,0.694537055680842,0.683428460346747,"ZMYND8",1,"ZMYND8"
"GO:1902107","positive regulation of leukocyte differentiation","1/38","30/1871",0.0333333333333333,1.64122807017544,0.50965657086356,0.462294380910592,0.694537055680842,0.683428460346747,"ACIN1",1,"ACIN1"
"GO:1903708","positive regulation of hemopoiesis","1/38","30/1871",0.0333333333333333,1.64122807017544,0.50965657086356,0.462294380910592,0.694537055680842,0.683428460346747,"ACIN1",1,"ACIN1"
"GO:2000026","regulation of multicellular organismal development","4/38","171/1871",0.0233918128654971,1.15173899661434,0.29964164424092,0.46329676035025,0.694945140525374,0.683830018182587,"SOS1/ACIN1/BMPR2/RARG",4,"SOS1;ACIN1;BMPR2;RARG"
"GO:0006396","RNA processing","5/38","221/1871",0.0226244343891403,1.11395570373899,0.259669894386897,0.472267763404893,0.696329384750303,0.685192122467231,"ACIN1/DDX46/PRX/METTL16/GEMIN8",5,"ACIN1;DDX46;PRX;METTL16;GEMIN8"
"GO:0007033","vacuole organization","1/38","31/1871",0.032258064516129,1.58828522920204,0.475435108085518,0.473393138936338,0.696329384750303,0.685192122467231,"TMEM39A",1,"TMEM39A"
"GO:0007623","circadian rhythm","1/38","31/1871",0.032258064516129,1.58828522920204,0.475435108085518,0.473393138936338,0.696329384750303,0.685192122467231,"IMPDH2",1,"IMPDH2"
"GO:0009451","RNA modification","1/38","31/1871",0.032258064516129,1.58828522920204,0.475435108085518,0.473393138936338,0.696329384750303,0.685192122467231,"METTL16",1,"METTL16"
"GO:0016197","endosomal transport","1/38","31/1871",0.032258064516129,1.58828522920204,0.475435108085518,0.473393138936338,0.696329384750303,0.685192122467231,"RAB11A",1,"RAB11A"
"GO:0032006","regulation of TOR signaling","1/38","31/1871",0.032258064516129,1.58828522920204,0.475435108085518,0.473393138936338,0.696329384750303,0.685192122467231,"LAMTOR4",1,"LAMTOR4"
"GO:0045927","positive regulation of growth","1/38","31/1871",0.032258064516129,1.58828522920204,0.475435108085518,0.473393138936338,0.696329384750303,0.685192122467231,"BMPR2",1,"BMPR2"
"GO:0048608","reproductive structure development","1/38","31/1871",0.032258064516129,1.58828522920204,0.475435108085518,0.473393138936338,0.696329384750303,0.685192122467231,"RARG",1,"RARG"
"GO:0048762","mesenchymal cell differentiation","1/38","31/1871",0.032258064516129,1.58828522920204,0.475435108085518,0.473393138936338,0.696329384750303,0.685192122467231,"S100A4",1,"S100A4"
"GO:0060828","regulation of canonical Wnt signaling pathway","1/38","31/1871",0.032258064516129,1.58828522920204,0.475435108085518,0.473393138936338,0.696329384750303,0.685192122467231,"KREMEN1",1,"KREMEN1"
"GO:0071216","cellular response to biotic stimulus","1/38","31/1871",0.032258064516129,1.58828522920204,0.475435108085518,0.473393138936338,0.696329384750303,0.685192122467231,"GIT1",1,"GIT1"
"GO:0051640","organelle localization","2/38","78/1871",0.0256410256410256,1.26248313090418,0.340870896908462,0.475835728232371,0.696329384750303,0.685192122467231,"KIF22/RAB11A",2,"KIF22;RAB11A"
"GO:0001775","cell activation","3/38","126/1871",0.0238095238095238,1.17230576441103,0.288282800829036,0.477499640774364,0.696329384750303,0.685192122467231,"SOS1/IMPDH2/GIT1",3,"SOS1;IMPDH2;GIT1"
"GO:0010564","regulation of cell cycle process","3/38","126/1871",0.0238095238095238,1.17230576441103,0.288282800829036,0.477499640774364,0.696329384750303,0.685192122467231,"TOM1L2/GIT1/RAB11A",3,"TOM1L2;GIT1;RAB11A"
"GO:0006897","endocytosis","2/38","79/1871",0.0253164556962025,1.24650233177881,0.32225298131011,0.482628156337456,0.696329384750303,0.685192122467231,"FCHSD2/ARF1",2,"FCHSD2;ARF1"
"GO:0055082","intracellular chemical homeostasis","2/38","79/1871",0.0253164556962025,1.24650233177881,0.32225298131011,0.482628156337456,0.696329384750303,0.685192122467231,"ARF1/ASL",2,"ARF1;ASL"
"GO:0010646","regulation of cell communication","9/38","418/1871",0.0215311004784689,1.06012339461093,0.200784505813414,0.484251657767392,0.696329384750303,0.685192122467231,"LAMTOR4/SOS1/BMPR2/KREMEN1/ARF1/ZMYND8/S100A4/GIT1/RAB11A",9,"LAMTOR4;SOS1;BMPR2;KREMEN1;ARF1;ZMYND8;S100A4;GIT1;RAB11A"
"GO:0006790","sulfur compound metabolic process","1/38","32/1871",0.03125,1.53865131578947,0.442408251654735,0.484268715414826,0.696329384750303,0.685192122467231,"METTL16",1,"METTL16"
"GO:0032984","protein-containing complex disassembly","1/38","32/1871",0.03125,1.53865131578947,0.442408251654735,0.484268715414826,0.696329384750303,0.685192122467231,"TMEM39A",1,"TMEM39A"
"GO:0042391","regulation of membrane potential","1/38","32/1871",0.03125,1.53865131578947,0.442408251654735,0.484268715414826,0.696329384750303,0.685192122467231,"ZMYND8",1,"ZMYND8"
"GO:0061458","reproductive system development","1/38","32/1871",0.03125,1.53865131578947,0.442408251654735,0.484268715414826,0.696329384750303,0.685192122467231,"RARG",1,"RARG"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/38","32/1871",0.03125,1.53865131578947,0.442408251654735,0.484268715414826,0.696329384750303,0.685192122467231,"BMPR2",1,"BMPR2"
"GO:0006915","apoptotic process","6/38","273/1871",0.021978021978022,1.08212839791787,0.211357496545057,0.48675634720186,0.696329384750303,0.685192122467231,"ACIN1/BMPR2/DEDD/KREMEN1/RARG/PLEKHO2",6,"ACIN1;BMPR2;DEDD;KREMEN1;RARG;PLEKHO2"
"GO:0009892","negative regulation of metabolic process","9/38","419/1871",0.0214797136038186,1.05759326717749,0.192631270255022,0.487464399035554,0.696329384750303,0.685192122467231,"ACIN1/DEDD/ZNF469/GTPBP1/TMEM39A/ZMYND8/RARG/GIT1/METTL16",9,"ACIN1;DEDD;ZNF469;GTPBP1;TMEM39A;ZMYND8;RARG;GIT1;METTL16"
"GO:0023051","regulation of signaling","9/38","419/1871",0.0214797136038186,1.05759326717749,0.192631270255022,0.487464399035554,0.696329384750303,0.685192122467231,"LAMTOR4/SOS1/BMPR2/KREMEN1/ARF1/ZMYND8/S100A4/GIT1/RAB11A",9,"LAMTOR4;SOS1;BMPR2;KREMEN1;ARF1;ZMYND8;S100A4;GIT1;RAB11A"
"GO:0034097","response to cytokine","3/38","128/1871",0.0234375,1.15398848684211,0.259821994217927,0.48824108996935,0.696329384750303,0.685192122467231,"SOS1/IMPDH2/RARG",3,"SOS1;IMPDH2;RARG"
"GO:0050877","nervous system process","2/38","80/1871",0.025,1.23092105263158,0.303872989310032,0.489369462401801,0.696329384750303,0.685192122467231,"ZMYND8/GIT1",2,"ZMYND8;GIT1"
"GO:1903131","mononuclear cell differentiation","2/38","80/1871",0.025,1.23092105263158,0.303872989310032,0.489369462401801,0.696329384750303,0.685192122467231,"SOS1/ACIN1",2,"SOS1;ACIN1"
"GO:0009057","macromolecule catabolic process","5/38","226/1871",0.0221238938053097,1.08931066604565,0.206113275814619,0.492980666766206,0.696329384750303,0.685192122467231,"DEDD/KLHDC2/GTPBP1/GIT1/METTL16",5,"DEDD;KLHDC2;GTPBP1;GIT1;METTL16"
"GO:0009888","tissue development","5/38","226/1871",0.0221238938053097,1.08931066604565,0.206113275814619,0.492980666766206,0.696329384750303,0.685192122467231,"SOS1/BMPR2/DEDD/RARG/S100A4",5,"SOS1;BMPR2;DEDD;RARG;S100A4"
"GO:0002684","positive regulation of immune system process","3/38","129/1871",0.0232558139534884,1.14504283965728,0.245752781908771,0.493575745495206,0.696329384750303,0.685192122467231,"SOS1/ACIN1/C5",3,"SOS1;ACIN1;C5"
"GO:0006605","protein targeting","1/38","33/1871",0.0303030303030303,1.49202551834131,0.410490596761728,0.494925479315988,0.696329384750303,0.685192122467231,"TOMM40",1,"TOMM40"
"GO:0016053","organic acid biosynthetic process","1/38","33/1871",0.0303030303030303,1.49202551834131,0.410490596761728,0.494925479315988,0.696329384750303,0.685192122467231,"ASL",1,"ASL"
"GO:0030100","regulation of endocytosis","1/38","33/1871",0.0303030303030303,1.49202551834131,0.410490596761728,0.494925479315988,0.696329384750303,0.685192122467231,"ARF1",1,"ARF1"
"GO:0031348","negative regulation of defense response","1/38","33/1871",0.0303030303030303,1.49202551834131,0.410490596761728,0.494925479315988,0.696329384750303,0.685192122467231,"GIT1",1,"GIT1"
"GO:0034101","erythrocyte homeostasis","1/38","33/1871",0.0303030303030303,1.49202551834131,0.410490596761728,0.494925479315988,0.696329384750303,0.685192122467231,"ACIN1",1,"ACIN1"
"GO:0046394","carboxylic acid biosynthetic process","1/38","33/1871",0.0303030303030303,1.49202551834131,0.410490596761728,0.494925479315988,0.696329384750303,0.685192122467231,"ASL",1,"ASL"
"GO:0048863","stem cell differentiation","1/38","33/1871",0.0303030303030303,1.49202551834131,0.410490596761728,0.494925479315988,0.696329384750303,0.685192122467231,"BMPR2",1,"BMPR2"
"GO:1901292","nucleoside phosphate catabolic process","1/38","33/1871",0.0303030303030303,1.49202551834131,0.410490596761728,0.494925479315988,0.696329384750303,0.685192122467231,"GIT1",1,"GIT1"
"GO:1901652","response to peptide","3/38","130/1871",0.0230769230769231,1.13623481781377,0.231788441291586,0.498885540331262,0.696329384750303,0.685192122467231,"SOS1/IMPDH2/RARG",3,"SOS1;IMPDH2;RARG"
"GO:0019637","organophosphate metabolic process","3/38","131/1871",0.0229007633587786,1.12756126958618,0.217927093051884,0.504169887952692,0.696329384750303,0.685192122467231,"GTPBP1/IMPDH2/GIT1",3,"GTPBP1;IMPDH2;GIT1"
"GO:0002429","immune response-activating cell surface receptor signaling pathway","1/38","34/1871",0.0294117647058824,1.44814241486068,0.37960532812007,0.505367716413916,0.696329384750303,0.685192122467231,"SOS1",1,"SOS1"
"GO:0002443","leukocyte mediated immunity","1/38","34/1871",0.0294117647058824,1.44814241486068,0.37960532812007,0.505367716413916,0.696329384750303,0.685192122467231,"C5",1,"C5"
"GO:0002573","myeloid leukocyte differentiation","1/38","34/1871",0.0294117647058824,1.44814241486068,0.37960532812007,0.505367716413916,0.696329384750303,0.685192122467231,"ACIN1",1,"ACIN1"
"GO:0006399","tRNA metabolic process","1/38","34/1871",0.0294117647058824,1.44814241486068,0.37960532812007,0.505367716413916,0.696329384750303,0.685192122467231,"FARSA",1,"FARSA"
"GO:0042594","response to starvation","1/38","34/1871",0.0294117647058824,1.44814241486068,0.37960532812007,0.505367716413916,0.696329384750303,0.685192122467231,"BMPR2",1,"BMPR2"
"GO:0045619","regulation of lymphocyte differentiation","1/38","34/1871",0.0294117647058824,1.44814241486068,0.37960532812007,0.505367716413916,0.696329384750303,0.685192122467231,"SOS1",1,"SOS1"
"GO:0045931","positive regulation of mitotic cell cycle","1/38","34/1871",0.0294117647058824,1.44814241486068,0.37960532812007,0.505367716413916,0.696329384750303,0.685192122467231,"RAB11A",1,"RAB11A"
"GO:0048638","regulation of developmental growth","1/38","34/1871",0.0294117647058824,1.44814241486068,0.37960532812007,0.505367716413916,0.696329384750303,0.685192122467231,"BMPR2",1,"BMPR2"
"GO:0050769","positive regulation of neurogenesis","1/38","34/1871",0.0294117647058824,1.44814241486068,0.37960532812007,0.505367716413916,0.696329384750303,0.685192122467231,"BMPR2",1,"BMPR2"
"GO:0001568","blood vessel development","2/38","83/1871",0.0240963855421687,1.18642993024731,0.250093437055307,0.509279258086899,0.696329384750303,0.685192122467231,"SOS1/BMPR2",2,"SOS1;BMPR2"
"GO:0060429","epithelium development","3/38","132/1871",0.0227272727272727,1.11901913875598,0.204166905806184,0.509428221121117,0.696329384750303,0.685192122467231,"SOS1/BMPR2/RARG",3,"SOS1;BMPR2;RARG"
"GO:0008219","cell death","6/38","279/1871",0.021505376344086,1.05885681946803,0.153411787010369,0.50942866139948,0.696329384750303,0.685192122467231,"ACIN1/BMPR2/DEDD/KREMEN1/RARG/PLEKHO2",6,"ACIN1;BMPR2;DEDD;KREMEN1;RARG;PLEKHO2"
"GO:0012501","programmed cell death","6/38","279/1871",0.021505376344086,1.05885681946803,0.153411787010369,0.50942866139948,0.696329384750303,0.685192122467231,"ACIN1/BMPR2/DEDD/KREMEN1/RARG/PLEKHO2",6,"ACIN1;BMPR2;DEDD;KREMEN1;RARG;PLEKHO2"
"GO:0043933","protein-containing complex organization","6/38","280/1871",0.0214285714285714,1.05507518796992,0.143857093986528,0.513179819068383,0.696329384750303,0.685192122467231,"FARSA/FCHSD2/DDX46/TMEM39A/GIT1/GEMIN8",6,"FARSA;FCHSD2;DDX46;TMEM39A;GIT1;GEMIN8"
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","1/38","35/1871",0.0285714285714286,1.40676691729323,0.349683126880482,0.515599630826693,0.696329384750303,0.685192122467231,"SOS1",1,"SOS1"
"GO:0009165","nucleotide biosynthetic process","1/38","35/1871",0.0285714285714286,1.40676691729323,0.349683126880482,0.515599630826693,0.696329384750303,0.685192122467231,"IMPDH2",1,"IMPDH2"
"GO:0032886","regulation of microtubule-based process","1/38","35/1871",0.0285714285714286,1.40676691729323,0.349683126880482,0.515599630826693,0.696329384750303,0.685192122467231,"GIT1",1,"GIT1"
"GO:0045930","negative regulation of mitotic cell cycle","1/38","35/1871",0.0285714285714286,1.40676691729323,0.349683126880482,0.515599630826693,0.696329384750303,0.685192122467231,"TOM1L2",1,"TOM1L2"
"GO:0046034","ATP metabolic process","1/38","35/1871",0.0285714285714286,1.40676691729323,0.349683126880482,0.515599630826693,0.696329384750303,0.685192122467231,"GIT1",1,"GIT1"
"GO:0051259","protein complex oligomerization","1/38","35/1871",0.0285714285714286,1.40676691729323,0.349683126880482,0.515599630826693,0.696329384750303,0.685192122467231,"FARSA",1,"FARSA"
"GO:0051962","positive regulation of nervous system development","1/38","35/1871",0.0285714285714286,1.40676691729323,0.349683126880482,0.515599630826693,0.696329384750303,0.685192122467231,"BMPR2",1,"BMPR2"
"GO:0072522","purine-containing compound biosynthetic process","1/38","35/1871",0.0285714285714286,1.40676691729323,0.349683126880482,0.515599630826693,0.696329384750303,0.685192122467231,"IMPDH2",1,"IMPDH2"
"GO:0140053","mitochondrial gene expression","1/38","35/1871",0.0285714285714286,1.40676691729323,0.349683126880482,0.515599630826693,0.696329384750303,0.685192122467231,"MRPS10",1,"MRPS10"
"GO:1901136","carbohydrate derivative catabolic process","1/38","35/1871",0.0285714285714286,1.40676691729323,0.349683126880482,0.515599630826693,0.696329384750303,0.685192122467231,"GIT1",1,"GIT1"
"GO:0008285","negative regulation of cell population proliferation","2/38","84/1871",0.0238095238095238,1.17230576441103,0.232599374600845,0.515808929122911,0.696329384750303,0.685192122467231,"BMPR2/RARG",2,"BMPR2;RARG"
