"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050819","negative regulation of coagulation","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"CD9",1
"GO:0050982","detection of mechanical stimulus","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"FYN",1
"GO:0098703","calcium ion import across plasma membrane","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"FYN",1
"GO:0120033","negative regulation of plasma membrane bounded cell projection assembly","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"USP9X",1
"GO:1900544","positive regulation of purine nucleotide metabolic process","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"VCP",1
"GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"TP53",1
"GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"TMEM161A",1
"GO:1902656","calcium ion import into cytosol","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"FYN",1
"GO:1902745","positive regulation of lamellipodium organization","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"CORO1C",1
"GO:2000648","positive regulation of stem cell proliferation","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"TBX3",1
"GO:0140694","membraneless organelle assembly","6/147","280/8855",0.0214285714285714,1.29081632653061,0.642465707633515,0.321003481052054,0.596117190016107,0.579687480297553,"ALKBH5/RAB11A/RPS19/RPS6/TRAPPC12/DYNC1H1",6
"GO:0006006","glucose metabolic process","3/147","120/8855",0.025,1.50595238095238,0.725000036380252,0.321109682963659,0.596117190016107,0.579687480297553,"TPI1/TP53/MDH2",3
"GO:0009451","RNA modification","3/147","120/8855",0.025,1.50595238095238,0.725000036380252,0.321109682963659,0.596117190016107,0.579687480297553,"METTL16/TRMO/TRMT61A",3
"GO:0010810","regulation of cell-substrate adhesion","3/147","120/8855",0.025,1.50595238095238,0.725000036380252,0.321109682963659,0.596117190016107,0.579687480297553,"CORO1C/PREX1/MACF1",3
"GO:0006282","regulation of DNA repair","4/147","173/8855",0.023121387283237,1.39278832920451,0.677861474667144,0.323526991130125,0.59864768565996,0.58214823242525,"TMEM161A/SPIRE1/UBE2V2/RTEL1",4
"GO:0001704","formation of primary germ layer","2/147","70/8855",0.0285714285714286,1.72108843537415,0.786929604007752,0.324315483420248,0.59864768565996,0.58214823242525,"AHDC1/BMPR2",2
"GO:0002687","positive regulation of leukocyte migration","2/147","70/8855",0.0285714285714286,1.72108843537415,0.786929604007752,0.324315483420248,0.59864768565996,0.58214823242525,"MADCAM1/TNFRSF18",2
"GO:0007265","Ras protein signal transduction","2/147","70/8855",0.0285714285714286,1.72108843537415,0.786929604007752,0.324315483420248,0.59864768565996,0.58214823242525,"SOS1/TP53",2
"GO:0043473","pigmentation","2/147","70/8855",0.0285714285714286,1.72108843537415,0.786929604007752,0.324315483420248,0.59864768565996,0.58214823242525,"RAB11A/EDAR",2
"GO:0050729","positive regulation of inflammatory response","2/147","70/8855",0.0285714285714286,1.72108843537415,0.786929604007752,0.324315483420248,0.59864768565996,0.58214823242525,"RPS19/PDCD4",2
"GO:1903432","regulation of TORC1 signaling","2/147","70/8855",0.0285714285714286,1.72108843537415,0.786929604007752,0.324315483420248,0.59864768565996,0.58214823242525,"NMT1/LAMTOR4",2
"GO:2001252","positive regulation of chromosome organization","2/147","70/8855",0.0285714285714286,1.72108843537415,0.786929604007752,0.324315483420248,0.59864768565996,0.58214823242525,"MAP2K7/RTEL1",2
"GO:2000146","negative regulation of cell motility","4/147","174/8855",0.0229885057471264,1.3847837985769,0.666002316447905,0.327303301246667,0.600714224749167,0.584157815201292,"ZMYND8/C5/CORO1C/GNA12",4
"GO:0003013","circulatory system process","6/147","283/8855",0.0212014134275618,1.2771327612317,0.615615040037503,0.3298431342179,0.600714224749167,0.584157815201292,"FYN/SLC2A3/ID2/GNA12/ADRA1B/BMPR2",6
"GO:0045862","positive regulation of proteolysis","3/147","122/8855",0.0245901639344262,1.48126463700234,0.695426686580227,0.330233863658584,0.600714224749167,0.584157815201292,"KEAP1/VCP/GABARAP",3
"GO:0007276","gamete generation","8/147","394/8855",0.0203045685279188,1.2231085327532,0.588603255125401,0.330989910258904,0.600714224749167,0.584157815201292,"PAFAH1B3/ALKBH5/ATN1/SOS1/USP9X/SPIRE1/ETV6/DEDD",8
"GO:0000578","embryonic axis specification","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"TBX3",1
"GO:0001974","blood vessel remodeling","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"BMPR2",1
"GO:0030224","monocyte differentiation","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"ACIN1",1
"GO:0031295","T cell costimulation","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"FYN",1
"GO:0031343","positive regulation of cell killing","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"LAMP1",1
"GO:0032330","regulation of chondrocyte differentiation","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"RARG",1
"GO:0035272","exocrine system development","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"EDAR",1
"GO:0035751","regulation of lysosomal lumen pH","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"LAMP1",1
"GO:0036230","granulocyte activation","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"PREX1",1
"GO:0045879","negative regulation of smoothened signaling pathway","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"VCP",1
"GO:0048147","negative regulation of fibroblast proliferation","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"TP53",1
"GO:0048384","retinoic acid receptor signaling pathway","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"RARG",1
"GO:0051156","glucose 6-phosphate metabolic process","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"TP53",1
"GO:0060251","regulation of glial cell proliferation","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"TP53",1
"GO:0060443","mammary gland morphogenesis","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"TBX3",1
"GO:0071402","cellular response to lipoprotein particle stimulus","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"CD9",1
"GO:0071901","negative regulation of protein serine/threonine kinase activity","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"PDCD4",1
"GO:1901798","positive regulation of signal transduction by p53 class mediator","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"RPS7",1
"GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"FYN",1
"GO:1903307","positive regulation of regulated secretory pathway","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"LAMP1",1
"GO:1904645","response to amyloid-beta","1/147","24/8855",0.0416666666666667,2.50992063492063,0.962329977755404,0.331213345157967,0.600714224749167,0.584157815201292,"FYN",1
"GO:0002521","leukocyte differentiation","7/147","339/8855",0.0206489675516224,1.24385447394297,0.594815074834521,0.332381708839401,0.60157385882563,0.584993756724383,"NFATC3/ACIN1/CORO1C/ID2/SOS1/PREX1/TP53",7
"GO:0007268","chemical synaptic transmission","7/147","339/8855",0.0206489675516224,1.24385447394297,0.594815074834521,0.332381708839401,0.60157385882563,0.584993756724383,"FYN/ZMYND8/RAB11A/GIT1/FCHSD2/ARF1/GABARAP",7
"GO:0098916","anterograde trans-synaptic signaling","7/147","339/8855",0.0206489675516224,1.24385447394297,0.594815074834521,0.332381708839401,0.60157385882563,0.584993756724383,"FYN/ZMYND8/RAB11A/GIT1/FCHSD2/ARF1/GABARAP",7
"GO:0141193","nuclear receptor-mediated signaling pathway","3/147","123/8855",0.024390243902439,1.46922183507549,0.680836956846222,0.334795606523895,0.605205105742729,0.588524922090801,"RARG/ESRRA/PER1",3
"GO:1902903","regulation of supramolecular fiber organization","5/147","230/8855",0.0217391304347826,1.30952380952381,0.617941900270104,0.334862979009277,0.605205105742729,0.588524922090801,"LIMK1/GIT1/PREX1/FCHSD2/ARF1",5
"GO:0007186","G protein-coupled receptor signaling pathway","7/147","340/8855",0.0205882352941176,1.24019607843137,0.58678940136964,0.335086628381603,0.605205105742729,0.588524922090801,"FYN/C5/GIT1/PREX1/NMT1/GNA12/ADRA1B",7
"GO:0006511","ubiquitin-dependent protein catabolic process","9/147","452/8855",0.0199115044247788,1.19943109987358,0.565475946341277,0.336027978495924,0.605695167143547,0.58900147680754,"FYN/KEAP1/FBXW4/USP9X/GNA12/VCP/KLHDC2/GABARAP/RPS7",9
"GO:0035239","tube morphogenesis","9/147","452/8855",0.0199115044247788,1.19943109987358,0.565475946341277,0.336027978495924,0.605695167143547,0.58900147680754,"TNFRSF12A/FYN/NFATC3/ID2/SOS1/TBX3/EDAR/RPS7/RARG",9
"GO:0014902","myotube differentiation","2/147","72/8855",0.0277777777777778,1.67328042328042,0.745263771007724,0.336509276264815,0.605695167143547,0.58900147680754,"CD9/PPIF",2
"GO:0070848","response to growth factor","8/147","398/8855",0.0201005025125628,1.21081598468533,0.559121411729924,0.341035201136183,0.605695167143547,0.58900147680754,"FYN/GIT1/SOS1/USP9X/TP53/PDCD4/FGF3/BMPR2",8
"GO:0006979","response to oxidative stress","5/147","232/8855",0.021551724137931,1.29823481116585,0.598056686166044,0.341462280150147,0.605695167143547,0.58900147680754,"FYN/TMEM161A/KEAP1/PPIF/TP53",5
"GO:0042110","T cell activation","6/147","287/8855",0.0209059233449477,1.25933300149328,0.58026746662358,0.341679721794186,0.605695167143547,0.58900147680754,"FYN/NFATC3/ALKBH5/SOS1/PREX1/TP53",6
"GO:1903131","mononuclear cell differentiation","6/147","287/8855",0.0209059233449477,1.25933300149328,0.58026746662358,0.341679721794186,0.605695167143547,0.58900147680754,"NFATC3/ACIN1/ID2/SOS1/PREX1/TP53",6
"GO:0003176","aortic valve development","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"BMPR2",1
"GO:0031294","lymphocyte costimulation","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"FYN",1
"GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"USP9X",1
"GO:0042158","lipoprotein biosynthetic process","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"NMT1",1
"GO:0043247","telomere maintenance in response to DNA damage","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"RTEL1",1
"GO:0043368","positive T cell selection","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"NFATC3",1
"GO:0045778","positive regulation of ossification","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"BMPR2",1
"GO:0051647","nucleus localization","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"DYNC1H1",1
"GO:0061383","trabecula morphogenesis","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"SOS1",1
"GO:0070169","positive regulation of biomineral tissue development","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"BMPR2",1
"GO:0097178","ruffle assembly","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"CORO1C",1
"GO:0097242","amyloid-beta clearance","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"RAB11A",1
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"PREX1",1
"GO:2000351","regulation of endothelial cell apoptotic process","1/147","25/8855",0.04,2.40952380952381,0.916919660404568,0.342345905260082,0.605695167143547,0.58900147680754,"PDCD4",1
"GO:1902105","regulation of leukocyte differentiation","4/147","178/8855",0.0224719101123595,1.35366506153023,0.619279318538032,0.342434253169519,0.605695167143547,0.58900147680754,"ACIN1/CORO1C/ID2/SOS1",4
"GO:0000281","mitotic cytokinesis","2/147","73/8855",0.0273972602739726,1.65035877364644,0.724914744352725,0.342582491612549,0.605695167143547,0.58900147680754,"RAB11A/ARF1",2
"GO:0001933","negative regulation of protein phosphorylation","2/147","73/8855",0.0273972602739726,1.65035877364644,0.724914744352725,0.342582491612549,0.605695167143547,0.58900147680754,"CORO1C/PDCD4",2
"GO:0008037","cell recognition","2/147","73/8855",0.0273972602739726,1.65035877364644,0.724914744352725,0.342582491612549,0.605695167143547,0.58900147680754,"CD9/GIT1",2
"GO:0009135","purine nucleoside diphosphate metabolic process","2/147","73/8855",0.0273972602739726,1.65035877364644,0.724914744352725,0.342582491612549,0.605695167143547,0.58900147680754,"GIT1/TPI1",2
"GO:0009179","purine ribonucleoside diphosphate metabolic process","2/147","73/8855",0.0273972602739726,1.65035877364644,0.724914744352725,0.342582491612549,0.605695167143547,0.58900147680754,"GIT1/TPI1",2
"GO:0019079","viral genome replication","2/147","73/8855",0.0273972602739726,1.65035877364644,0.724914744352725,0.342582491612549,0.605695167143547,0.58900147680754,"VCP/TMEM39A",2
"GO:0030879","mammary gland development","2/147","73/8855",0.0273972602739726,1.65035877364644,0.724914744352725,0.342582491612549,0.605695167143547,0.58900147680754,"ID2/TBX3",2
"GO:0035051","cardiocyte differentiation","2/147","73/8855",0.0273972602739726,1.65035877364644,0.724914744352725,0.342582491612549,0.605695167143547,0.58900147680754,"TBX3/PDCD4",2
