Gene,RNA_log2FC,RNA_stat,RNA_padj,RNA_baseMean,RNA_ID_rows,H4K16ac_Fold_median,H4K16ac_Fold_mean,H4K16ac_min_FDR,H4K16ac_peak_count,H4K16ac_Fold_nearest_TSS
SRGAP2,0.1630769556702093,1.7981056612916408,0.1489711128845173,1123.0494242588516,1,-0.327512823023002,-0.327512823023002,0.608245679763201,1,-0.327512823023002
SRM,-0.4239190823417583,-4.667753181900975,1.824500619424307e-05,1286.6973634940962,1,-0.305597014016804,-0.305597014016804,0.778430690991437,1,-0.305597014016804
SRP68,0.705532210175394,8.135998616929134,7.797991282073066e-15,1326.7865811236602,1,-1.02931954564658,-1.02931954564658,0.169193567770885,1,-1.02931954564658
SRPK2,0.4891354846897175,5.560496766630225,2.1841497339208178e-07,1373.3234808742995,1,-0.493822345802577,-0.493822345802577,0.377974413253461,2,-0.241925827935838
SRRM1,-0.1488838968180409,-1.724342315216016,0.1695307214257539,1495.5658074162582,1,-0.837731503609849,-0.837731503609849,0.314887566288466,1,-0.837731503609849
SRRM2-AS1,-0.220347200349776,-0.2920085552839904,0.8637745206189427,9.117106857441255,1,-0.585705751247344,-0.585705751247344,0.516854429720491,1,-0.585705751247344
SRRM3,0.0501453204893305,0.0976183104143027,0.9597206925823016,22.251316909947583,1,-0.068101172594192,-0.068101172594192,0.948909492709732,1,-0.068101172594192
SRRT,0.0124733523316444,0.1716955757143536,0.924852496346289,3205.6904404188613,1,-0.951056669332372,-0.951056669332372,0.0584403292030758,1,-0.951056669332372
SRSF1,0.2130444632356362,2.2956936806944843,0.0541278947348522,1311.4810472007612,1,-0.374575939861439,-0.374575939861439,0.708353092834748,1,-0.374575939861439
SRSF2,-0.0470664447250181,-0.6215795361155817,0.681873252544248,3667.044700751561,1,-0.809036694634307,-0.809036694634307,0.321856031991203,1,-0.809036694634307
SRSF3,0.0842622322772826,1.0383958990587383,0.4509799249515339,2759.2651060348344,1,0.204646830612306,0.204646830612306,0.853190918523363,1,0.204646830612306
SRSF4,-0.0533007694695434,-0.5214753694615691,0.739337059292924,1030.647192893107,1,-1.15717751736509,-1.15717751736509,0.151802543764254,1,-1.15717751736509
SRSF7,-0.065888927299013,-0.8096866541153371,0.5753130409225024,2060.632711144965,1,-0.390213854900521,-0.390213854900521,0.667521777097685,1,-0.390213854900521
SSBP4,-0.8971383221353723,-6.375651694264726,1.977736291822692e-09,400.04830410745177,1,0.0024651991702727,0.0024651991702727,0.998741970420427,1,0.0024651991702727
SSC4D,-0.6498991834316846,-1.2094863955004698,0.3670512558779994,19.919155736808985,1,-0.9416900323738,-0.9416900323738,0.237616649128218,1,-0.9416900323738
SSRP1,0.0613332827456612,0.918463981532931,0.5158977575462002,5861.496923870075,1,-0.536029844358009,-0.536029844358009,0.504224772069749,1,-0.536029844358009
SSU72,-0.1586033429534505,-1.5572747568387828,0.2236988397111192,1055.133633352407,1,-0.168888558318485,-0.168888558318485,0.873080715676223,1,-0.168888558318485
ST3GAL2,-0.7746695773560297,-5.860015939459808,4.177162316075862e-08,457.5842092344011,1,-0.6930891224585516,-0.6930891224585516,0.101906444204835,2,0.102998294343687
ST3GAL3,-1.5607613465092445,-2.944465748921381,0.0103651390488725,23.163138517532136,1,-0.384193702535701,-0.384193702535701,0.632561903848937,2,-0.305952880420846
ST3GAL4,0.1323588219885935,0.9597528900023122,0.4931042628664394,542.4842163400031,1,-0.0282784460125164,-0.0282784460125164,0.98115674883621,1,-0.0282784460125164
ST7L,-0.3496213678586489,-1.7249203242954578,0.1693653623060468,168.88980974345682,1,-1.20993926773357,-1.20993926773357,0.123292585203563,1,-1.20993926773357
STAG2-AS1,-0.3502647746429588,-0.3989150758243538,0.8060828669008037,7.0076699432734175,1,-0.170214800334043,-0.170214800334043,0.870092508270201,1,-0.170214800334043
STAG3L5P,-0.326559892203803,-1.2707609702374811,0.3385738906978647,104.57016671263926,1,0.0427809647596967,0.0427809647596967,0.967439519313187,1,0.0427809647596967
STAP2,-0.3551692006229311,-2.2383220928545686,0.0616667678542055,335.91120822735934,1,-0.39937386434438155,-0.39937386434438155,0.41270590773965,2,-0.107393827459574
STARD13,0.5780883227694361,2.2124625336858665,0.0653997479899809,94.75854481034392,1,-0.127731589711946,-0.127731589711946,0.895582902304612,1,-0.127731589711946
STARD7-AS1,-0.2555915147230964,-0.8612281852489136,0.5464302467580171,69.1937659712936,1,-0.906500793572558,-0.906500793572558,0.179031722651875,1,-0.906500793572558
STAT1,-0.0354105086347693,-0.3604450512284001,0.8283050284752371,1247.8801281609672,1,-0.452048212464695,-0.452048212464695,0.630033840693985,1,-0.452048212464695
STAT6,1.4068383021767634,15.53492359823362,3.933636951184036e-52,1464.2870236318165,1,-0.392849071420367,-0.392849071420367,0.694714476387308,1,-0.392849071420367
STIP1,0.4072097126042874,5.372740408694344,5.890402946472565e-07,4738.134682015014,1,-0.444081900304711,-0.444081900304711,0.640584613247425,1,-0.444081900304711
STK32C,-0.0319377707099375,-0.1881685391749767,0.9166555387365518,258.7537328100069,1,0.106265115575388,0.106265115575388,0.888014852845033,1,0.106265115575388
STK33,0.4815914656230489,1.3103398720391315,0.3211916970323797,44.91407865482152,1,-1.05406659220709,-1.05406659220709,0.214235070092282,1,-1.05406659220709
STK4-DT,-0.461429346375724,-0.4492228203080782,0.7781111803350852,5.242589917205538,1,0.0720037077330263,0.0720037077330263,0.943450460600675,1,0.0720037077330263
STMN3,-2.330490237404424,-19.002918502036543,7.880463205595149e-78,1192.946986786896,1,-1.0975445296628,-1.0975445296628,0.202894926928062,1,-1.0975445296628
STPG4,0.5762366204422033,1.3336790957988718,0.3112966283993227,32.07464445998787,1,-0.0924461609779999,-0.0924461609779999,0.936840531605559,1,-0.0924461609779999
STT3B,0.016076060170206,0.1583326764933332,0.9311400202480224,5094.396574798436,1,-1.1380420013123,-1.1380420013123,0.159372484887501,1,-1.1380420013123
STX16-NPEPL1,-1.4319398580853495,-1.2011166366329338,0.3711881382330681,5.422035526845038,1,-0.132711182218082,-0.132711182218082,0.88242854172037,1,-0.132711182218082
SUGCT,-0.646456393649942,-1.157773991197498,0.3917220260865637,20.06227776887453,1,0.118005211582711,0.118005211582711,0.913444149179074,1,0.118005211582711
SUMF2,-1.9042034759472584,-15.284347945596195,1.74703392903928e-50,1438.6896840329534,1,-2.40342031054413,-2.40342031054413,0.0145916827285808,1,-2.40342031054413
SUMO2,0.6062634922155976,5.7217186802839,9.057267895694772e-08,941.7445254500813,1,-1.25800089852651,-1.25800089852651,0.10692232599154,1,-1.25800089852651
SUN1,-1.3122778709107126,-14.074969451815036,6.508717078006611e-43,2246.5974265721607,1,-0.058809284183078,-0.058809284183078,0.944733898979837,1,-0.058809284183078
SUN2,-0.6941114137001895,-6.350380263803718,2.3123230380045083e-09,1026.7410188011668,1,-0.280614253177645,-0.280614253177645,0.790282441659677,1,-0.280614253177645
SUPT3H,0.1325201704512971,0.4366089890630915,0.7852095048445495,66.52987666629136,1,-0.320606911680887,-0.320606911680887,0.764950156007015,1,-0.320606911680887
SUPT5H,0.800484770178962,10.851120594476034,8.823578169080329e-26,3235.338776329868,1,-0.127067240119351,-0.127067240119351,0.887589503873746,1,-0.127067240119351
SYK,-1.42010945051182,-17.76249861429456,4.901140860382021e-68,3618.540335870611,1,-0.864147683146634,-0.864147683146634,0.300299139440092,1,-0.864147683146634
SYNCRIP,0.1333539792092771,1.455201619458469,0.2619380321301798,1788.241002937752,1,-0.714169918511287,-0.714169918511287,0.404558974954259,1,-0.714169918511287
TAF1,-0.2441809127638104,-2.089367014772294,0.0851982286727983,663.2949759458745,1,-0.336316112569638,-0.336316112569638,0.746936388182189,1,-0.336316112569638
TAF6L,-0.3545544068839439,-2.447409940153687,0.0382069445814135,311.0021004609569,1,-0.864327542076949,-0.864327542076949,0.297605195134532,1,-0.864327542076949
TAGLN2,0.0829039960820422,1.0582496909894896,0.4409346668621168,2969.703474574677,1,-0.528981204101903,-0.528981204101903,0.576836940154585,1,-0.528981204101903
TALAM1,0.197580646515381,0.315919763677786,0.8521495528159277,15.48318523943122,1,-0.344299984558035,-0.344299984558035,0.741557265170796,1,-0.344299984558035
TANC1,0.4648633913763485,4.558530977116757,2.9637321283018257e-05,916.1425625532938,1,-0.809579981270409,-0.809579981270409,0.327528286080154,1,-0.809579981270409
TAPBPL,0.6227270910828587,3.127256603457248,0.00605001436911,208.60238349206205,1,-0.239829700364709,-0.239829700364709,0.824022482463184,1,-0.239829700364709
TASOR,0.1504861273666486,1.626650419750234,0.2005659681818011,1115.6273837218705,1,-1.17980269187046,-1.17980269187046,0.133335554316301,1,-1.17980269187046
TBC1D22A,0.045307206889108,0.2735590768645212,0.8732451176692042,225.36165269466989,1,0.32780582909774,0.32780582909774,0.649109726655341,1,0.32780582909774
TBC1D22A-DT,-0.7149930276021835,-2.969010963403516,0.0096568128547421,100.90697059628164,1,-0.146980497897317,-0.146980497897317,0.883449860305013,1,-0.146980497897317
TBC1D24,-0.9104415926309214,-5.134166288959792,1.982133744108354e-06,235.71834078572684,1,0.08201927919126599,0.08201927919126599,0.768331137018799,2,-0.154505184830336
TBC1D8,0.3424519456092439,2.5211498358855264,0.0318277945843665,460.7500124071592,1,-1.40339661137607,-1.40339661137607,0.0686852878808501,1,-1.40339661137607
TBCC,0.006274855881895,0.0337920428110657,0.9858513310475426,175.2206780609529,1,-0.99997283914108,-0.99997283914108,0.226285024614391,1,-0.99997283914108
TBCD,0.1924871044002372,1.3540063296339797,0.3026751310675317,415.48467414213246,1,-0.887326216228655,-0.887326216228655,0.255479840460805,1,-0.887326216228655
TBKBP1,0.3703087510646731,2.295506567359664,0.0541459711157289,266.716244809298,1,-0.0281829239213819,-0.0281829239213819,0.977131075976984,1,-0.0281829239213819
TBL2,-0.8099735329264044,-7.515208758086689,8.882132605490795e-13,1055.928997409651,1,-0.343348428583852,-0.343348428583852,0.741557265170796,1,-0.343348428583852
TBRG4,-1.125949423213482,-12.85426759849402,6.458563258010745e-36,1713.737285681293,1,-1.68996114687735,-1.68996114687735,0.0261601393717366,1,-1.68996114687735
TBX3,0.7537243629605189,7.840897914665003,7.804415750413561e-14,1565.6304302635044,1,-2.31818165530018,-2.31818165530018,0.0250873974608285,1,-2.31818165530018
TCAIM,0.6340978794262087,3.382762541960169,0.0027270239860193,176.1260433740875,1,0.0365583543246052,0.0365583543246052,0.973384912138481,1,0.0365583543246052
TCERG1,0.0427205753903548,0.501875845064898,0.7495980241804786,1413.8283033259795,1,-0.889247755223432,-0.889247755223432,0.226285024614391,1,-0.889247755223432
TCF20,0.3609008841029023,0.8295353517951102,0.5637606591206665,33.11329295312179,1,-0.963767915043548,-0.963767915043548,0.234801406286453,1,-0.963767915043548
TCF25,-0.5796406622611687,-4.908151529503559,5.943703373540751e-06,641.2372719352911,1,-0.237391136821585,-0.237391136821585,0.820528120906278,1,-0.237391136821585
TCF3,0.1976626424421925,2.485922865653737,0.0346943324237541,1938.5154373680996,1,-0.937609967047546,-0.937609967047546,0.255479840460805,1,-0.937609967047546
TCHP,0.4485294823800381,2.790608256106975,0.015809025568042,261.61901823623555,1,-0.617869993584854,-0.617869993584854,0.49331303863761,1,-0.617869993584854
TCIRG1,-0.8960737698417738,-6.524674649274714,7.758993839652456e-10,784.0117171576235,1,-0.645043843779708,-0.645043843779708,0.441689401821578,1,-0.645043843779708
TCOF1,0.2339030867451207,3.0294093976488328,0.0081203016278375,4809.890176857279,1,-0.839644663649482,-0.839644663649482,0.317564648038284,1,-0.839644663649482
TDP1,-0.0339162191534155,-0.2584060984124066,0.8806548550507761,422.0266723543447,1,-1.34565090101172,-1.34565090101172,0.123454285495779,1,-1.34565090101172
TDRD3,-0.10122797434075,-0.6032290239334678,0.6918861260189323,248.17377391489023,1,-0.180798532172988,-0.180798532172988,0.85672776349682,1,-0.180798532172988
TEDC1,0.0218184206611529,0.1375634576764793,0.9405671328679344,258.04365522405976,1,-0.329223266915989,-0.329223266915989,0.750507636387212,1,-0.329223266915989
TEF,-0.033962675821426,-0.0507868050513749,0.9793919636882789,146.93016017996632,1,-1.261155848623942,-1.261155848623942,0.0238010831307294,2,-2.34906461647591
TENT4A,-0.5990285977019278,-4.740615405838432,1.297511085144259e-05,670.094670831222,1,-0.402727404312226,-0.402727404312226,0.66561319328156,1,-0.402727404312226
TENT5B,1.417897969695448,5.6308328887749,1.4864609005398697e-07,90.27735282889718,1,-0.281069362177755,-0.281069362177755,0.792567400249685,1,-0.281069362177755
TEPSIN,0.7092547280096136,5.140026477062087,1.926472233690712e-06,362.0471972402947,1,-0.735218690118748,-0.735218690118748,0.376977540529389,1,-0.735218690118748
TERF2,-0.1664966126922427,-1.3408194176947266,0.3082566397942544,519.7368145359314,1,-0.48947300375246,-0.48947300375246,0.600301128327164,1,-0.48947300375246
TET3,0.8187475559730408,5.957643320843456,2.3811003445576545e-08,730.6597247126658,1,-0.562071936011273,-0.562071936011273,0.377974413253461,2,-0.745713742286296
TEX22,-1.8144010443112049,-2.492365776236726,0.0341474789079644,14.536253209815,1,-0.473911394214594,-0.473911394214594,0.583782049588085,1,-0.473911394214594
TEX264,-0.3384478694605404,-2.217121463049518,0.0646932726249742,367.3468384850358,1,0.416104329848391,0.416104329848391,0.66561319328156,1,0.416104329848391
TFAP4,-0.2355636901242314,-1.8514783332428777,0.1349708001830569,497.2580328800927,1,-0.772321149161109,-0.772321149161109,0.138769569335351,1,-0.772321149161109
TFDP1,-0.7454806854022077,-8.517862476328478,3.437877225080288e-16,1538.8666814652674,1,-0.863595006448162,-0.863595006448162,0.287130757382175,1,-0.863595006448162
TFR2,-1.3185124671906527,-4.02468175656889,0.000272985419387,64.87816177158425,1,-0.72935100550418,-0.72935100550418,0.377974413253461,1,-0.72935100550418
TFRC,0.256073115154533,2.9652508596819245,0.0097598734441046,7525.938102471759,1,-0.862236367695622,-0.862236367695622,0.276474096216371,1,-0.862236367695622
TGFA,-0.4158696830762867,-3.995006411356911,0.0003063535884284,867.0690454043762,1,0.242386778260572,0.242386778260572,0.824022482463184,1,0.242386778260572
TGFBI,-0.4823575373027355,-5.3419368233477496,6.944661887067835e-07,5724.389172446022,1,-0.2520402515888941,-0.2520402515888941,0.566324136509443,2,-0.516317249795193
TGFBRAP1,0.3079215626231564,3.2722118835062424,0.0038747596520379,1166.5847593487229,1,-0.593841798550136,-0.593841798550136,0.500692917053636,1,-0.593841798550136
TGIF1,-0.0077024332143953,-0.0706810457830856,0.9705988887274044,663.8400929481479,1,-0.136776974093006,-0.136776974093006,0.878189604898563,1,-0.136776974093006
THAP7-AS1,-0.684242824492044,-1.105831376370488,0.4167698835047345,13.687165953552,1,-0.958271379061202,-0.958271379061202,0.236250937341735,1,-0.958271379061202
THAP8,-0.0059847656372678,-0.0167204372609202,0.9930760116694012,46.05860159951394,1,-0.822212148387602,-0.822212148387602,0.279359173181772,1,-0.822212148387602
THEM4,0.5742935293317198,2.709040987981012,0.0196619839857432,141.36606277560475,1,-0.189800112317992,-0.189800112317992,0.858107149144219,1,-0.189800112317992
THG1L,0.2546625713734941,1.8132422892815856,0.1449365579322722,409.3533016422904,1,-0.181829377801064,-0.181829377801064,0.864017979217365,1,-0.181829377801064
THORLNC,0.558993714252276,0.9249127843142728,0.5126592394894913,17.145442434197285,1,-0.699255395481623,-0.699255395481623,0.33472259231246,1,-0.699255395481623
THRA,0.4454410975539741,3.7207336130638593,0.0008502784524069,485.330369471682,1,0.0620080193550206,0.0620080193550206,0.955804930737211,1,0.0620080193550206
THUMPD3-AS1,0.0625129661935533,0.3634325933434158,0.8269625874037069,233.61822162527915,1,-0.201090619567781,-0.201090619567781,0.851382664199609,1,-0.201090619567781
TIAL1,0.1649468445680601,1.753045645303582,0.1613769263788316,1195.099244291257,1,0.161786456159102,0.161786456159102,0.866273255712795,1,0.161786456159102
TICAM1,0.0379152720556562,0.1929004815649392,0.9141729455966928,246.3140808763618,1,-1.02996565260086,-1.02996565260086,0.216901195704971,1,-1.02996565260086
TICRR,-0.0134104047897586,-0.1001003016469924,0.9588767703148188,391.4296453225537,1,-1.50708948208498,-1.50708948208498,0.0587582007369408,1,-1.50708948208498
TIGD1,-0.3641792801933472,-1.336401316360761,0.3100490370169774,83.37901904205778,1,-0.500016891203409,-0.500016891203409,0.579552768088976,1,-0.500016891203409
TIMELESS,0.086971708776509,1.1249071165921385,0.4068853576308045,2016.2969248226625,1,-0.67436042175762,-0.67436042175762,0.33849584936858,1,-0.67436042175762
TIMM13,-0.0606658428490561,-0.543325759351035,0.7268087831128291,817.3190977505001,1,-0.936915310206723,-0.936915310206723,0.226461428708927,1,-0.936915310206723
TIMM17A,0.4066900583913748,3.66813812110794,0.0010272351166482,714.5495457777126,1,0.0697659058636111,0.0697659058636111,0.949061792946156,1,0.0697659058636111
TIMM50,0.6183881401297463,6.737319523425107,1.9611126926893636e-10,1929.8141731657968,1,-0.655598769233716,-0.655598769233716,0.352337845554514,1,-0.655598769233716
TIMM9,0.405873254274651,2.401712911008614,0.0424939102971499,254.69271031859608,1,-1.03993898057693,-1.03993898057693,0.207235529827352,1,-1.03993898057693
TIMP2,0.3933253178231298,5.067224765685653,2.760268927532847e-06,3346.829128018063,1,-0.109878321896377,-0.36956114790891254,0.226285024614391,3,-0.0720079198023986
TKFC,-0.2878137432385043,-2.3084409090242537,0.0526622794152148,476.8807232750949,1,-1.23752128364404,-1.23752128364404,0.159665673678761,1,-1.23752128364404
TLE2,0.3449877113500276,0.5717968757298459,0.7103433599540072,13.962574417717647,1,-0.925181780075205,-0.925181780075205,0.25850724638249,1,-0.925181780075205
TLNRD1,-0.830609943365795,-7.694120163941696,2.339399635337001e-13,830.6166369720697,1,-0.641906813532717,-0.641906813532717,0.470968663291016,1,-0.641906813532717
TM9SF4,-0.4880360095242932,-4.990293409692715,4.02054823523293e-06,1620.1010377833927,1,0.0023540883822136,0.0023540883822136,0.998741970420427,1,0.0023540883822136
