"Gene_set","Database","Pathway_ID","Pathway","GeneRatio","BgRatio","Count","P_value","Adjusted_P_value_FDR","Genes"
"loss_up","GO_BP","GO:0048468","cell development","2/5","290/1753",2,0.193678074042663,0.368360007581048,"ETV6;CORO1C"
"loss_up","GO_BP","GO:0019220","regulation of phosphate metabolic process","1/5","76/1753",1,0.198980182666548,0.368360007581048,"CORO1C"
"loss_up","GO_BP","GO:0022603","regulation of anatomical structure morphogenesis","1/5","76/1753",1,0.198980182666548,0.368360007581048,"CORO1C"
"loss_up","GO_BP","GO:0030036","actin cytoskeleton organization","1/5","76/1753",1,0.198980182666548,0.368360007581048,"CORO1C"
"loss_up","GO_BP","GO:0051174","regulation of phosphorus metabolic process","1/5","76/1753",1,0.198980182666548,0.368360007581048,"CORO1C"
"loss_up","GO_BP","GO:0034330","cell junction organization","1/5","77/1753",1,0.201368434954364,0.36972565106375,"CORO1C"
"loss_up","GO_BP","GO:0006897","endocytosis","1/5","78/1753",1,0.203750987356052,0.369815812111336,"CORO1C"
"loss_up","GO_BP","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","2/5","300/1753",2,0.204734036164314,0.369815812111336,"ETV6;ELF1"
"loss_up","GO_BP","GO:0001816","cytokine production","1/5","81/1753",1,0.210864547270879,0.369815812111336,"ELF1"
"loss_up","GO_BP","GO:0001817","regulation of cytokine production","1/5","81/1753",1,0.210864547270879,0.369815812111336,"ELF1"
"loss_up","GO_BP","GO:0051239","regulation of multicellular organismal process","2/5","307/1753",2,0.212558178232414,0.369815812111336,"CORO1C;ELF1"
"loss_up","GO_BP","GO:0050778","positive regulation of immune response","1/5","82/1753",1,0.213224402093634,0.369815812111336,"ELF1"
"loss_up","GO_BP","GO:0030155","regulation of cell adhesion","1/5","83/1753",1,0.215578607952121,0.369815812111336,"CORO1C"
"loss_up","GO_BP","GO:0002521","leukocyte differentiation","1/5","84/1753",1,0.21792717499418,0.369815812111336,"CORO1C"
"loss_up","GO_BP","GO:0007420","brain development","1/5","84/1753",1,0.21792717499418,0.369815812111336,"CORO1C"
"loss_up","GO_BP","GO:0030029","actin filament-based process","1/5","84/1753",1,0.21792717499418,0.369815812111336,"CORO1C"
"loss_up","GO_BP","GO:0006468","protein phosphorylation","1/5","86/1753",1,0.222607433159582,0.374917782163506,"CORO1C"
"loss_up","GO_BP","GO:0097435","supramolecular fiber organization","1/5","87/1753",1,0.224939144517832,0.376017674417868,"CORO1C"
"loss_up","GO_BP","GO:0051248","negative regulation of protein metabolic process","1/5","88/1753",1,0.227265257529483,0.377091982863734,"CORO1C"
